epoch,gen_loss,disc_loss
1,0.7013055682182312,1.327038049697876
2,0.6935096979141235,1.385890007019043
3,0.6934499740600586,1.375922441482544
4,0.6923056840896606,1.3640607595443726
5,0.6919766664505005,1.3518500328063965
6,0.6915552616119385,1.340327501296997
7,0.691237211227417,1.3257243633270264
8,0.6928874254226685,1.3052502870559692
9,0.6937832832336426,1.2889373302459717
10,0.6929587125778198,1.2705233097076416
11,0.6914561986923218,1.2494927644729614
12,0.6876048445701599,1.2389215230941772
13,0.6812567114830017,1.2250242233276367
14,0.6724462509155273,1.2069025039672852
15,0.6645138263702393,1.1879140138626099
16,0.6574505567550659,1.165515422821045
17,0.6484565734863281,1.1510770320892334
18,0.6417744755744934,1.1521118879318237
19,0.6267395615577698,1.1365344524383545
20,0.6103957295417786,1.1244971752166748
21,0.5926170349121094,1.1374460458755493
22,0.5720709562301636,1.1472123861312866
23,0.5529346466064453,1.1563539505004883
24,0.5280824899673462,1.1746916770935059
25,0.5085822343826294,1.2003061771392822
26,0.493171364068985,1.2141711711883545
27,0.48118478059768677,1.243851661682129
28,0.476897269487381,1.250673532485962
29,0.4696315824985504,1.2689340114593506
30,0.4711257219314575,1.259273886680603
31,0.4708281457424164,1.2763445377349854
32,0.4743771255016327,1.2841241359710693
33,0.4800548553466797,1.281309723854065
34,0.48411881923675537,1.2911114692687988
35,0.49721428751945496,1.292342185974121
36,0.5053768754005432,1.279122233390808
37,0.5125789642333984,1.292932152748108
38,0.5223421454429626,1.282141089439392
39,0.5297746658325195,1.2749950885772705
40,0.5334455966949463,1.2815532684326172
41,0.5366370677947998,1.2768864631652832
42,0.5378257036209106,1.2859077453613281
43,0.5391256213188171,1.2888062000274658
44,0.5435498952865601,1.291216492652893
45,0.5402971506118774,1.2947161197662354
46,0.5426100492477417,1.2960540056228638
47,0.5412026643753052,1.3019905090332031
48,0.5444592237472534,1.2925328016281128
49,0.5438024401664734,1.2990154027938843
50,0.5411735773086548,1.3058947324752808
