epoch,gen_loss,disc_loss
1,0.6939841508865356,1.4265754222869873
2,0.6932222843170166,1.3868882656097412
3,0.6922966837882996,1.3771896362304688
4,0.6913653016090393,1.3673392534255981
5,0.6912415027618408,1.3513418436050415
6,0.692513108253479,1.336984395980835
7,0.6943100690841675,1.3200910091400146
8,0.6931362152099609,1.305138349533081
9,0.6943575143814087,1.2876477241516113
10,0.692923367023468,1.270197868347168
11,0.6919886469841003,1.2553579807281494
12,0.6863287091255188,1.2352221012115479
13,0.6802700757980347,1.2258670330047607
14,0.6739182472229004,1.2021788358688354
15,0.6648785471916199,1.186976671218872
16,0.6583520174026489,1.1621391773223877
17,0.6493870615959167,1.1491448879241943
18,0.6386399269104004,1.1446977853775024
19,0.6266570091247559,1.1263797283172607
20,0.6102403402328491,1.124247670173645
21,0.5938253402709961,1.1259334087371826
22,0.5746587514877319,1.135988473892212
23,0.5507209300994873,1.1526482105255127
24,0.5283056497573853,1.167901873588562
25,0.5092318058013916,1.1913121938705444
26,0.49069318175315857,1.2233396768569946
27,0.48016494512557983,1.2403546571731567
28,0.4771467447280884,1.2424436807632446
29,0.4752553105354309,1.2459946870803833
30,0.47215527296066284,1.2707436084747314
31,0.4700426757335663,1.277665376663208
32,0.4706169664859772,1.2880139350891113
33,0.4788634181022644,1.2843129634857178
34,0.4872599244117737,1.283751368522644
35,0.49569475650787354,1.2853901386260986
36,0.5050296783447266,1.286136507987976
37,0.5145262479782104,1.2831975221633911
38,0.5219762325286865,1.2840875387191772
39,0.5283307433128357,1.28243088722229
40,0.5339938998222351,1.2798292636871338
41,0.5367183089256287,1.2847847938537598
42,0.5386349558830261,1.2866421937942505
43,0.5385854244232178,1.2935924530029297
44,0.5400189161300659,1.2935709953308105
45,0.5442710518836975,1.295564889907837
46,0.5434607863426208,1.2964742183685303
47,0.5399254560470581,1.302587628364563
48,0.5461066365242004,1.3005380630493164
49,0.5427947640419006,1.3019392490386963
50,0.5432338118553162,1.3097174167633057
