epoch,gen_loss,disc_loss
1,0.6933039426803589,1.3457140922546387
2,0.6927177309989929,1.3725979328155518
3,0.685920000076294,1.353111743927002
4,0.6789505481719971,1.3327066898345947
5,0.6716309189796448,1.3082778453826904
6,0.6622477173805237,1.2865383625030518
7,0.6486591100692749,1.262392282485962
8,0.6283339262008667,1.245134949684143
9,0.6019861698150635,1.237173080444336
10,0.577738881111145,1.2300541400909424
11,0.5527949333190918,1.2302169799804688
12,0.5282170176506042,1.2349185943603516
13,0.5045441389083862,1.2587791681289673
14,0.4899280071258545,1.2762972116470337
15,0.48407691717147827,1.290242075920105
16,0.48272204399108887,1.3080756664276123
17,0.4898379445075989,1.3165647983551025
18,0.5000694990158081,1.3207424879074097
19,0.5076954960823059,1.3266217708587646
20,0.5149867534637451,1.3321399688720703
21,0.5247597694396973,1.3337692022323608
22,0.543347954750061,1.315751314163208
23,0.56441330909729,1.2932612895965576
24,0.5809351801872253,1.2761205434799194
25,0.5855426788330078,1.272573471069336
26,0.5779095888137817,1.2874295711517334
27,0.5625482201576233,1.316577672958374
28,0.5529956817626953,1.335681676864624
29,0.5475568175315857,1.3518495559692383
30,0.5548927187919617,1.3524837493896484
31,0.5630537271499634,1.3464601039886475
32,0.5612110495567322,1.3511065244674683
33,0.5556374788284302,1.35579252243042
34,0.5573180913925171,1.3464162349700928
35,0.5627492070198059,1.3411188125610352
36,0.5793848037719727,1.325507640838623
37,0.598949670791626,1.2999401092529297
38,0.6247080564498901,1.2710537910461426
39,0.6452087163925171,1.2490215301513672
40,0.6501150727272034,1.2393629550933838
41,0.6230356693267822,1.2543091773986816
42,0.5867537260055542,1.2912342548370361
43,0.5699032545089722,1.3126726150512695
44,0.556520938873291,1.3373339176177979
45,0.5364819765090942,1.3759243488311768
46,0.5255738496780396,1.4023462533950806
47,0.5279828310012817,1.4221549034118652
48,0.5455455780029297,1.410248041152954
49,0.5683995485305786,1.3844964504241943
50,0.6102120876312256,1.3303303718566895
